SystemComponentId,SystemSerdesId,LineComponentId,LineSerdesId,TraceLoss,ConnectionType,PolaritySwap
0,83,12,0,5.83,rx,No
0,83,12,3,4.84,tx,No
0,84,12,6,5.43,rx,Yes
0,84,12,6,4.92,tx,Yes
0,85,12,7,5.1,rx,Yes
0,85,12,5,5.07,tx,Yes
0,86,12,4,5.59,rx,No
0,86,12,4,4.89,tx,No
0,87,12,5,5.25,rx,No
0,87,12,7,5.08,tx,No
0,120,13,5,4.01,rx,Yes
0,120,13,4,3.91,tx,No
0,121,13,7,4.18,rx,No
0,121,13,6,3.91,tx,No
0,122,13,4,4.5,rx,No
0,122,13,7,3.97,tx,Yes
0,123,13,6,4.64,rx,Yes
0,123,13,5,3.99,tx,Yes
0,124,13,0,4.24,rx,No
0,124,13,0,4.08,tx,No
0,125,13,1,3.88,rx,No
0,125,13,3,4.18,tx,No
0,126,13,2,4.38,rx,Yes
0,126,13,2,4.07,tx,Yes
0,127,13,3,4.02,rx,Yes
0,127,13,1,4.19,tx,Yes
0,104,14,5,4.95,rx,Yes
0,104,14,4,4.74,tx,No
0,105,14,7,5.29,rx,No
0,105,14,6,4.91,tx,No
0,106,14,4,5.58,rx,No
0,106,14,7,5.01,tx,Yes
0,107,14,6,5.81,rx,Yes
0,107,14,5,5.08,tx,Yes
0,108,14,0,5.3,rx,No
0,108,14,0,5.08,tx,No
0,109,14,1,4.8,rx,No
0,109,14,3,5.08,tx,No
0,110,14,2,5.6,rx,Yes
0,110,14,2,4.95,tx,Yes
0,111,14,3,4.9,rx,Yes
0,111,14,1,5.56,tx,Yes
0,96,15,3,5.21,rx,No
0,96,15,2,4.72,tx,Yes
0,97,15,1,5.48,rx,Yes
0,97,15,0,4.82,tx,Yes
0,98,15,2,5.66,rx,Yes
0,98,15,1,4.98,tx,No
0,99,15,0,6.27,rx,No
0,99,15,3,5.14,tx,No
0,100,15,6,5.56,rx,Yes
0,100,15,6,5.17,tx,Yes
0,101,15,7,5.15,rx,Yes
0,101,15,5,5.29,tx,Yes
0,102,15,4,5.79,rx,No
0,102,15,4,4.86,tx,No
0,103,15,5,5.12,rx,No
0,103,15,7,5.35,tx,No
0,112,16,3,4.28,rx,No
0,112,16,2,3.87,tx,Yes
0,113,16,1,4.46,rx,Yes
0,113,16,0,3.87,tx,Yes
0,114,16,2,4.72,rx,Yes
0,114,16,1,3.93,tx,No
0,115,16,0,4.9,rx,No
0,115,16,3,3.92,tx,No
0,116,16,6,4.51,rx,Yes
0,116,16,6,4.06,tx,Yes
0,117,16,7,4.14,rx,Yes
0,117,16,5,4.2,tx,Yes
0,118,16,4,4.67,rx,No
0,118,16,4,4.03,tx,No
0,119,16,5,4.28,rx,No
0,119,16,7,4.21,tx,No
0,152,17,1,3.09,rx,No
0,152,17,0,3.21,tx,No
0,153,17,3,3.15,rx,Yes
0,153,17,2,3.18,tx,No
0,154,17,0,3.47,rx,No
0,154,17,3,3.34,tx,Yes
0,155,17,2,3.62,rx,No
0,155,17,1,3.3,tx,No
0,156,17,6,3.82,rx,No
0,156,17,6,3.07,tx,Yes
0,157,17,7,3.34,rx,Yes
0,157,17,7,3.13,tx,No
0,158,17,4,3.66,rx,No
0,158,17,4,3.01,tx,Yes
0,159,17,5,3.17,rx,No
0,159,17,5,3.14,tx,No
0,136,18,1,4.04,rx,No
0,136,18,0,4.25,tx,No
0,137,18,3,4.14,rx,Yes
0,137,18,2,4.12,tx,No
0,138,18,0,4.45,rx,No
0,138,18,3,4.23,tx,Yes
0,139,18,2,4.76,rx,No
0,139,18,1,4.73,tx,No
0,140,18,6,4.99,rx,No
0,140,18,6,4.06,tx,Yes
0,141,18,7,4.47,rx,Yes
0,141,18,7,4.16,tx,No
0,142,18,4,4.75,rx,No
0,142,18,4,3.89,tx,Yes
0,143,18,5,4.11,rx,No
0,143,18,5,4.24,tx,No
0,128,19,7,4.3,rx,Yes
0,128,19,6,4.33,tx,Yes
0,129,19,5,4.28,rx,No
0,129,19,4,4.04,tx,Yes
0,130,19,6,4.72,rx,Yes
0,130,19,5,4.44,tx,No
0,131,19,4,4.95,rx,Yes
0,131,19,7,4.5,tx,Yes
0,132,19,0,5.42,rx,Yes
0,132,19,0,3.98,tx,No
0,133,19,1,4.62,rx,No
0,133,19,1,4.14,tx,Yes
0,134,19,2,4.82,rx,Yes
0,134,19,2,3.9,tx,No
0,135,19,3,4.36,rx,Yes
0,135,19,3,4.3,tx,Yes
0,144,20,7,3.27,rx,Yes
0,144,20,6,3.22,tx,Yes
0,145,20,5,3.4,rx,No
0,145,20,4,3.19,tx,Yes
0,146,20,6,3.67,rx,Yes
0,146,20,5,3.36,tx,No
0,147,20,4,3.83,rx,Yes
0,147,20,7,3.4,tx,Yes
0,148,20,0,4.01,rx,Yes
0,148,20,0,3.04,tx,No
0,149,20,1,3.59,rx,No
0,149,20,1,3.16,tx,Yes
0,150,20,2,3.88,rx,Yes
0,150,20,2,3.03,tx,No
0,151,20,3,3.42,rx,Yes
0,151,20,3,3.16,tx,Yes
0,184,21,1,2.21,rx,No
0,184,21,0,2.4,tx,No
0,185,21,3,2.35,rx,Yes
0,185,21,2,2.38,tx,No
0,186,21,0,2.68,rx,No
0,186,21,3,2.48,tx,Yes
0,187,21,2,2.83,rx,No
0,187,21,1,2.57,tx,No
0,188,21,6,2.98,rx,No
0,188,21,6,2.17,tx,Yes
0,189,21,7,2.56,rx,Yes
0,189,21,7,2.22,tx,No
0,190,21,4,2.84,rx,No
0,190,21,4,2.16,tx,Yes
0,191,21,5,2.4,rx,No
0,191,21,5,2.24,tx,No
0,168,22,1,3.21,rx,No
0,168,22,0,3.41,tx,No
0,169,22,3,3.36,rx,Yes
0,169,22,2,3.29,tx,No
0,170,22,0,3.63,rx,No
0,170,22,3,3.4,tx,Yes
0,171,22,2,3.92,rx,No
0,171,22,1,3.89,tx,No
0,172,22,6,4.14,rx,No
0,172,22,6,3.23,tx,Yes
0,173,22,7,3.62,rx,Yes
0,173,22,7,3.42,tx,No
0,174,22,4,3.91,rx,No
0,174,22,4,3.07,tx,Yes
0,175,22,5,3.35,rx,No
0,175,22,5,3.5,tx,No
0,160,23,7,3.48,rx,Yes
0,160,23,6,3.5,tx,Yes
0,161,23,5,3.46,rx,No
0,161,23,4,3.3,tx,Yes
0,162,23,6,3.99,rx,Yes
0,162,23,5,3.61,tx,No
0,163,23,4,4.21,rx,Yes
0,163,23,7,3.66,tx,Yes
0,164,23,0,4.59,rx,Yes
0,164,23,0,3.22,tx,No
0,165,23,1,3.8,rx,No
0,165,23,1,3.32,tx,Yes
0,166,23,2,4.0,rx,Yes
0,166,23,2,3.12,tx,No
0,167,23,3,3.54,rx,Yes
0,167,23,3,3.55,tx,Yes
0,176,24,7,2.45,rx,Yes
0,176,24,6,2.44,tx,Yes
0,177,24,5,2.63,rx,No
0,177,24,4,2.44,tx,Yes
0,178,24,6,2.83,rx,Yes
0,178,24,5,2.56,tx,No
0,179,24,4,3.05,rx,Yes
0,179,24,7,2.57,tx,Yes
0,180,24,0,3.31,rx,Yes
0,180,24,0,2.23,tx,No
0,181,24,1,2.83,rx,No
0,181,24,1,2.37,tx,Yes
0,182,24,2,3.07,rx,Yes
0,182,24,2,2.26,tx,No
0,183,24,3,2.65,rx,Yes
0,183,24,3,2.41,tx,Yes
0,216,25,4,2.24,rx,Yes
0,216,25,1,1.6,tx,Yes
0,217,25,6,2.44,rx,No
0,217,25,3,1.87,tx,Yes
0,218,25,5,1.96,rx,No
0,218,25,2,1.54,tx,No
0,219,25,7,2.13,rx,No
0,219,25,0,1.55,tx,Yes
0,220,25,3,1.94,rx,No
0,220,25,7,1.59,tx,No
0,221,25,0,2.19,rx,Yes
0,221,25,5,1.63,tx,Yes
0,222,25,2,2.32,rx,No
0,222,25,4,1.35,tx,No
0,223,25,1,1.79,rx,No
0,223,25,6,1.38,tx,No
0,200,26,1,2.7,rx,No
0,200,26,0,2.57,tx,No
0,201,26,3,2.78,rx,Yes
0,201,26,2,2.46,tx,No
0,202,26,0,3.09,rx,No
0,202,26,3,2.53,tx,Yes
0,203,26,2,3.14,rx,No
0,203,26,1,3.01,tx,No
0,204,26,6,3.36,rx,No
0,204,26,6,2.4,tx,Yes
0,205,26,7,2.92,rx,Yes
0,205,26,7,2.46,tx,No
0,206,26,4,3.14,rx,No
0,206,26,4,2.25,tx,Yes
0,207,26,5,2.78,rx,No
0,207,26,5,2.52,tx,No
0,192,27,7,2.69,rx,Yes
0,192,27,6,2.83,tx,Yes
0,193,27,5,2.68,rx,No
0,193,27,4,2.78,tx,Yes
0,194,27,6,3.08,rx,Yes
0,194,27,5,2.88,tx,No
0,195,27,4,3.29,rx,Yes
0,195,27,7,2.93,tx,Yes
0,196,27,0,3.77,rx,Yes
0,196,27,0,2.62,tx,No
0,197,27,1,2.98,rx,No
0,197,27,1,2.88,tx,Yes
0,198,27,2,3.16,rx,Yes
0,198,27,2,2.62,tx,No
0,199,27,3,2.74,rx,Yes
0,199,27,3,2.74,tx,Yes
0,208,28,7,1.62,rx,Yes
0,208,28,6,1.9,tx,No
0,209,28,5,1.77,rx,No
0,209,28,4,1.88,tx,Yes
0,210,28,6,2.11,rx,Yes
0,210,28,5,2.08,tx,No
0,211,28,4,2.3,rx,Yes
0,211,28,7,2.12,tx,Yes
0,212,28,0,2.37,rx,Yes
0,212,28,0,1.67,tx,No
0,213,28,1,1.99,rx,No
0,213,28,1,1.79,tx,Yes
0,214,28,2,2.46,rx,Yes
0,214,28,2,1.67,tx,No
0,215,28,3,1.83,rx,Yes
0,215,28,3,2.03,tx,Yes
0,248,29,4,2.15,rx,Yes
0,248,29,2,1.4,tx,Yes
0,249,29,5,1.71,rx,Yes
0,249,29,3,1.55,tx,Yes
0,250,29,6,2.12,rx,No
0,250,29,0,1.4,tx,Yes
0,251,29,7,1.73,rx,No
0,251,29,1,1.62,tx,Yes
0,252,29,0,2.09,rx,Yes
0,252,29,6,1.4,tx,Yes
0,253,29,1,1.72,rx,Yes
0,253,29,7,1.51,tx,Yes
0,254,29,2,2.14,rx,No
0,254,29,4,1.4,tx,Yes
0,255,29,3,1.72,rx,No
0,255,29,5,1.54,tx,Yes
0,232,30,4,2.91,rx,Yes
0,232,30,2,2.0,tx,Yes
0,233,30,5,2.26,rx,Yes
0,233,30,3,2.23,tx,Yes
0,234,30,6,2.97,rx,No
0,234,30,0,2.09,tx,Yes
0,235,30,7,2.51,rx,No
0,235,30,1,2.71,tx,Yes
0,236,30,0,2.78,rx,Yes
0,236,30,6,2.11,tx,Yes
0,237,30,1,2.35,rx,Yes
0,237,30,7,2.35,tx,Yes
0,238,30,2,2.95,rx,No
0,238,30,4,1.95,tx,Yes
0,239,30,3,2.29,rx,No
0,239,30,5,2.43,tx,Yes
0,224,31,2,2.78,rx,Yes
0,224,31,4,2.08,tx,No
0,225,31,3,2.36,rx,Yes
0,225,31,5,2.48,tx,Yes
0,226,31,0,3.2,rx,Yes
0,226,31,6,2.34,tx,Yes
0,227,31,1,2.45,rx,No
0,227,31,7,2.51,tx,No
0,228,31,6,2.84,rx,Yes
0,228,31,0,2.17,tx,No
0,229,31,7,2.46,rx,Yes
0,229,31,1,2.35,tx,Yes
0,230,31,4,2.92,rx,Yes
0,230,31,2,2.12,tx,Yes
0,231,31,5,2.32,rx,No
0,231,31,3,2.5,tx,No
0,240,32,2,2.18,rx,Yes
0,240,32,4,1.54,tx,No
0,241,32,3,1.75,rx,Yes
0,241,32,5,1.71,tx,Yes
0,242,32,0,2.12,rx,Yes
0,242,32,6,1.55,tx,Yes
0,243,32,1,1.75,rx,No
0,243,32,7,1.71,tx,No
0,244,32,6,2.11,rx,Yes
0,244,32,0,1.54,tx,No
0,245,32,7,1.75,rx,Yes
0,245,32,1,1.63,tx,Yes
0,246,32,4,2.13,rx,Yes
0,246,32,2,1.55,tx,Yes
0,247,32,5,1.75,rx,No
0,247,32,3,1.65,tx,No
0,272,33,2,2.25,rx,No
0,272,33,4,1.24,tx,No
0,273,33,3,1.76,rx,No
0,273,33,5,1.46,tx,No
0,274,33,0,2.16,rx,Yes
0,274,33,6,1.26,tx,No
0,275,33,1,1.76,rx,Yes
0,275,33,7,1.4,tx,No
0,276,33,6,2.09,rx,No
0,276,33,0,1.24,tx,No
0,277,33,7,1.75,rx,No
0,277,33,1,1.41,tx,No
0,278,33,4,2.1,rx,Yes
0,278,33,2,1.26,tx,No
0,279,33,5,1.75,rx,Yes
0,279,33,3,1.47,tx,No
0,256,34,2,2.79,rx,No
0,256,34,4,1.78,tx,No
0,257,34,3,2.34,rx,No
0,257,34,5,2.21,tx,No
0,258,34,0,2.75,rx,Yes
0,258,34,6,1.96,tx,No
0,259,34,1,2.4,rx,Yes
0,259,34,7,2.13,tx,No
0,260,34,6,2.81,rx,No
0,260,34,0,1.94,tx,No
0,261,34,7,2.43,rx,No
0,261,34,1,2.51,tx,No
0,262,34,4,2.76,rx,Yes
0,262,34,2,1.84,tx,No
0,263,34,5,2.34,rx,Yes
0,263,34,3,2.04,tx,No
0,264,35,4,2.76,rx,No
0,264,35,2,2.19,tx,Yes
0,265,35,5,2.13,rx,No
0,265,35,3,2.41,tx,No
0,266,35,6,2.68,rx,No
0,266,35,0,2.18,tx,No
0,267,35,7,2.3,rx,Yes
0,267,35,1,2.33,tx,Yes
0,268,35,0,3.04,rx,No
0,268,35,6,2.25,tx,Yes
0,269,35,1,2.29,rx,No
0,269,35,7,2.4,tx,No
0,270,35,2,2.62,rx,No
0,270,35,4,2.17,tx,No
0,271,35,3,2.2,rx,Yes
0,271,35,5,2.37,tx,Yes
0,280,36,4,2.01,rx,No
0,280,36,2,1.58,tx,Yes
0,281,36,5,1.58,rx,No
0,281,36,3,1.83,tx,No
0,282,36,6,1.99,rx,No
0,282,36,0,1.58,tx,No
0,283,36,7,1.58,rx,Yes
0,283,36,1,1.81,tx,Yes
0,284,36,0,1.96,rx,No
0,284,36,6,1.58,tx,Yes
0,285,36,1,1.57,rx,No
0,285,36,7,1.7,tx,No
0,286,36,2,2.06,rx,No
0,286,36,4,1.58,tx,No
0,287,36,3,1.58,rx,Yes
0,287,36,5,1.68,tx,Yes
0,312,37,7,2.0,rx,Yes
0,312,37,6,2.21,tx,Yes
0,313,37,5,2.14,rx,No
0,313,37,4,2.2,tx,Yes
0,314,37,6,2.44,rx,Yes
0,314,37,5,2.24,tx,No
0,315,37,4,2.59,rx,Yes
0,315,37,7,2.22,tx,Yes
0,316,37,0,2.64,rx,Yes
0,316,37,0,2.05,tx,No
0,317,37,1,2.3,rx,No
0,317,37,1,2.18,tx,Yes
0,318,37,2,2.49,rx,Yes
0,318,37,2,2.03,tx,No
0,319,37,3,2.14,rx,Yes
0,319,37,3,2.12,tx,Yes
0,296,38,7,2.51,rx,Yes
0,296,38,6,2.61,tx,No
0,297,38,5,2.34,rx,No
0,297,38,4,2.43,tx,Yes
0,298,38,6,3.03,rx,Yes
0,298,38,5,2.77,tx,No
0,299,38,4,3.09,rx,Yes
0,299,38,7,2.7,tx,Yes
0,300,38,0,3.1,rx,Yes
0,300,38,0,2.45,tx,No
0,301,38,1,2.65,rx,No
0,301,38,1,2.93,tx,Yes
0,302,38,2,3.12,rx,Yes
0,302,38,2,2.32,tx,No
0,303,38,3,2.37,rx,Yes
0,303,38,3,2.44,tx,Yes
0,288,39,4,3.15,rx,Yes
0,288,39,1,2.53,tx,Yes
0,289,39,6,3.29,rx,No
0,289,39,3,2.65,tx,Yes
0,290,39,5,2.5,rx,No
0,290,39,2,2.21,tx,No
0,291,39,7,2.87,rx,No
0,291,39,0,2.32,tx,Yes
0,292,39,3,2.52,rx,No
0,292,39,7,2.52,tx,No
0,293,39,0,3.25,rx,Yes
0,293,39,5,2.47,tx,Yes
0,294,39,2,2.98,rx,No
0,294,39,4,2.03,tx,No
0,295,39,1,2.48,rx,No
0,295,39,6,2.31,tx,No
0,304,40,1,2.18,rx,No
0,304,40,0,1.99,tx,No
0,305,40,3,2.31,rx,Yes
0,305,40,2,1.98,tx,No
0,306,40,0,2.61,rx,No
0,306,40,3,2.06,tx,Yes
0,307,40,2,2.69,rx,No
0,307,40,1,2.02,tx,No
0,308,40,6,2.81,rx,No
0,308,40,6,1.84,tx,Yes
0,309,40,7,2.47,rx,Yes
0,309,40,7,1.99,tx,No
0,310,40,4,2.66,rx,No
0,310,40,4,1.81,tx,Yes
0,311,40,5,2.31,rx,No
0,311,40,5,2.01,tx,No
0,344,41,7,2.62,rx,Yes
0,344,41,6,2.68,tx,Yes
0,345,41,5,2.76,rx,No
0,345,41,4,2.64,tx,Yes
0,346,41,6,3.0,rx,Yes
0,346,41,5,2.77,tx,No
0,347,41,4,3.18,rx,Yes
0,347,41,7,2.76,tx,Yes
0,348,41,0,3.38,rx,Yes
0,348,41,0,2.52,tx,No
0,349,41,1,2.93,rx,No
0,349,41,1,2.6,tx,Yes
0,350,41,2,3.24,rx,Yes
0,350,41,2,2.49,tx,No
0,351,41,3,2.77,rx,Yes
0,351,41,3,2.64,tx,Yes
0,328,42,7,2.94,rx,Yes
0,328,42,6,3.11,tx,Yes
0,329,42,5,3.03,rx,No
0,329,42,4,2.93,tx,Yes
0,330,42,6,3.39,rx,Yes
0,330,42,5,3.27,tx,No
0,331,42,4,3.62,rx,Yes
0,331,42,7,3.21,tx,Yes
0,332,42,0,3.67,rx,Yes
0,332,42,0,2.85,tx,No
0,333,42,1,3.28,rx,No
0,333,42,1,3.29,tx,Yes
0,334,42,2,3.65,rx,Yes
0,334,42,2,2.84,tx,No
0,335,42,3,3.05,rx,Yes
0,335,42,3,2.96,tx,Yes
0,320,43,1,2.89,rx,No
0,320,43,0,3.02,tx,No
0,321,43,3,2.94,rx,Yes
0,321,43,2,2.93,tx,No
0,322,43,0,3.68,rx,No
0,322,43,3,3.28,tx,Yes
0,323,43,2,3.39,rx,No
0,323,43,1,3.1,tx,No
0,324,43,6,3.75,rx,No
0,324,43,6,2.79,tx,Yes
0,325,43,7,3.35,rx,Yes
0,325,43,7,2.9,tx,No
0,326,43,4,3.67,rx,No
0,326,43,4,2.67,tx,Yes
0,327,43,5,3.01,rx,No
0,327,43,5,2.89,tx,No
0,336,44,1,2.6,rx,No
0,336,44,0,2.72,tx,No
0,337,44,3,2.73,rx,Yes
0,337,44,2,2.7,tx,No
0,338,44,0,3.01,rx,No
0,338,44,3,2.83,tx,Yes
0,339,44,2,3.21,rx,No
0,339,44,1,2.83,tx,No
0,340,44,6,3.35,rx,No
0,340,44,6,2.53,tx,Yes
0,341,44,7,2.89,rx,Yes
0,341,44,7,2.62,tx,No
0,342,44,4,3.2,rx,No
0,342,44,4,2.52,tx,Yes
0,343,44,5,2.73,rx,No
0,343,44,5,2.62,tx,No
0,376,45,7,3.42,rx,Yes
0,376,45,6,3.46,tx,Yes
0,377,45,5,3.56,rx,No
0,377,45,4,3.44,tx,Yes
0,378,45,6,3.82,rx,Yes
0,378,45,5,3.58,tx,No
0,379,45,4,3.99,rx,Yes
0,379,45,7,3.53,tx,Yes
0,380,45,0,4.21,rx,Yes
0,380,45,0,3.3,tx,No
0,381,45,1,3.75,rx,No
0,381,45,1,3.39,tx,Yes
0,382,45,2,4.06,rx,Yes
0,382,45,2,3.29,tx,No
0,383,45,3,3.58,rx,Yes
0,383,45,3,3.45,tx,Yes
0,360,46,7,3.8,rx,Yes
0,360,46,6,3.89,tx,Yes
0,361,46,5,3.82,rx,No
0,361,46,4,3.72,tx,Yes
0,362,46,6,4.33,rx,Yes
0,362,46,5,4.05,tx,No
0,363,46,4,4.4,rx,Yes
0,363,46,7,3.99,tx,Yes
0,364,46,0,4.49,rx,Yes
0,364,46,0,3.74,tx,No
0,365,46,1,4.07,rx,No
0,365,46,1,4.22,tx,Yes
0,366,46,2,4.43,rx,Yes
0,366,46,2,3.62,tx,No
0,367,46,3,3.82,rx,Yes
0,367,46,3,3.73,tx,Yes
0,352,47,1,3.89,rx,No
0,352,47,0,3.84,tx,No
0,353,47,3,3.93,rx,Yes
0,353,47,2,3.74,tx,No
0,354,47,0,4.68,rx,No
0,354,47,3,4.0,tx,Yes
0,355,47,2,4.39,rx,No
0,355,47,1,3.92,tx,No
0,356,47,6,4.6,rx,No
0,356,47,6,3.74,tx,Yes
0,357,47,7,4.18,rx,Yes
0,357,47,7,3.87,tx,No
0,358,47,4,4.53,rx,No
0,358,47,4,3.58,tx,Yes
0,359,47,5,3.85,rx,No
0,359,47,5,3.81,tx,No
0,368,48,1,3.44,rx,No
0,368,48,0,3.53,tx,No
0,369,48,3,3.56,rx,Yes
0,369,48,2,3.5,tx,No
0,370,48,0,3.86,rx,No
0,370,48,3,3.64,tx,Yes
0,371,48,2,4.08,rx,No
0,371,48,1,3.66,tx,No
0,372,48,6,4.17,rx,No
0,372,48,6,3.35,tx,Yes
0,373,48,7,3.74,rx,Yes
0,373,48,7,3.44,tx,No
0,374,48,4,4.05,rx,No
0,374,48,4,3.34,tx,Yes
0,375,48,5,3.56,rx,No
0,375,48,5,3.43,tx,No
0,408,49,3,4.43,rx,No
0,408,49,2,4.01,tx,Yes
0,409,49,1,4.6,rx,Yes
