SystemComponentId,SystemSerdesId,LineComponentId,LineSerdesId,TraceLoss,ConnectionType,PolaritySwap
0,127,7,6,6.38,rx,No
0,127,7,5,6.21,tx,No
0,128,8,6,6.32,rx,No
0,128,8,4,6.15,tx,Yes
0,129,8,2,6.46,rx,Yes
0,129,8,5,6.25,tx,Yes
0,130,8,7,6.28,rx,No
0,130,8,1,6.29,tx,No
0,131,8,1,6.02,rx,No
0,131,8,2,5.84,tx,Yes
0,132,8,3,6.11,rx,Yes
0,132,8,0,5.82,tx,No
0,133,8,5,6.28,rx,No
0,133,8,3,6.05,tx,Yes
0,134,8,4,6.29,rx,Yes
0,134,8,7,6.05,tx,No
0,135,8,0,6.38,rx,No
0,135,8,6,6.01,tx,Yes
0,136,9,3,5.93,rx,Yes
0,136,9,7,6.05,tx,No
0,137,9,4,6.22,rx,Yes
0,137,9,3,6.06,tx,Yes
0,138,9,5,6.0,rx,No
0,138,9,4,5.81,tx,No
0,139,9,7,5.97,rx,Yes
0,139,9,0,5.69,tx,No
0,140,9,1,5.97,rx,Yes
0,140,9,2,5.83,tx,No
0,141,9,0,6.11,rx,Yes
0,141,9,6,5.82,tx,Yes
0,142,9,2,6.17,rx,No
0,142,9,1,6.03,tx,Yes
0,143,9,6,6.24,rx,Yes
0,143,9,5,6.08,tx,Yes
0,64,10,0,6.26,rx,Yes
0,64,10,7,6.07,tx,No
0,65,10,5,6.17,rx,Yes
0,65,10,0,5.76,tx,Yes
0,66,10,4,6.15,rx,No
0,66,10,2,5.67,tx,No
0,67,10,1,5.9,rx,Yes
0,67,10,3,5.99,tx,No
0,68,10,7,6.19,rx,Yes
0,68,10,6,5.93,tx,No
0,69,10,3,5.97,rx,No
0,69,10,1,6.13,tx,Yes
0,70,10,6,6.14,rx,Yes
0,70,10,5,5.94,tx,No
0,71,10,2,6.41,rx,Yes
0,71,10,4,5.95,tx,No
0,56,11,2,6.09,rx,Yes
0,56,11,2,5.65,tx,Yes
0,57,11,6,6.08,rx,Yes
0,57,11,1,6.08,tx,No
0,58,11,1,5.87,rx,No
0,58,11,5,5.89,tx,Yes
0,59,11,7,5.87,rx,No
0,59,11,4,5.66,tx,Yes
0,60,11,5,5.92,rx,Yes
0,60,11,6,5.69,tx,No
0,61,11,4,6.11,rx,No
0,61,11,0,5.54,tx,Yes
0,62,11,0,6.11,rx,Yes
0,62,11,3,6.08,tx,No
0,63,11,3,5.82,rx,No
0,63,11,7,5.88,tx,Yes
0,48,12,4,6.11,rx,No
0,48,12,6,5.8,tx,No
0,49,12,5,6.1,rx,Yes
0,49,12,0,5.6,tx,Yes
0,50,12,0,6.2,rx,Yes
0,50,12,3,5.85,tx,No
0,51,12,3,5.92,rx,No
0,51,12,7,5.83,tx,Yes
0,52,12,7,6.11,rx,Yes
0,52,12,4,5.82,tx,No
0,53,12,1,5.84,rx,Yes
0,53,12,2,5.53,tx,No
0,54,12,6,6.21,rx,Yes
0,54,12,5,5.78,tx,No
0,55,12,2,6.26,rx,No
0,55,12,1,5.96,tx,Yes
0,43,13,5,6.0,tx,No
0,40,13,2,6.15,rx,Yes
0,40,13,1,6.09,tx,No
0,41,13,0,6.17,rx,Yes
0,41,13,6,5.63,tx,No
0,42,13,6,6.11,rx,Yes
0,42,13,4,5.61,tx,Yes
0,43,13,7,5.93,rx,No
0,44,13,1,5.92,rx,No
0,44,13,2,5.61,tx,Yes
0,45,13,5,5.95,rx,Yes
0,45,13,3,5.84,tx,No
0,46,13,3,5.79,rx,No
0,46,13,0,5.5,tx,Yes
0,47,13,4,6.08,rx,No
0,47,13,7,5.84,tx,Yes
0,32,14,0,6.24,rx,Yes
0,32,14,4,5.88,tx,No
0,33,14,4,6.17,rx,No
0,33,14,6,5.84,tx,No
0,34,14,5,6.14,rx,Yes
0,34,14,7,5.87,tx,Yes
0,35,14,1,5.88,rx,Yes
0,35,14,3,5.9,tx,No
0,36,14,3,5.97,rx,No
0,36,14,0,5.65,tx,Yes
0,37,14,7,6.14,rx,Yes
0,37,14,2,5.58,tx,No
0,38,14,2,6.32,rx,No
0,38,14,1,6.02,tx,Yes
0,39,14,6,6.12,rx,Yes
0,39,14,5,5.83,tx,No
0,27,15,5,6.12,tx,No
0,24,15,0,6.28,rx,No
0,24,15,2,5.75,tx,Yes
0,25,15,2,6.46,rx,No
0,25,15,6,5.79,tx,No
0,26,15,7,6.07,rx,No
0,26,15,1,5.99,tx,No
0,27,15,6,6.28,rx,Yes
0,28,15,1,6.09,rx,No
0,28,15,7,5.98,tx,Yes
0,29,15,3,5.97,rx,No
0,29,15,4,5.72,tx,Yes
0,30,15,4,6.21,rx,No
0,30,15,0,5.59,tx,Yes
0,31,15,5,6.08,rx,Yes
0,31,15,3,5.9,tx,No
0,16,16,0,6.39,rx,Yes
0,16,16,6,5.98,tx,No
0,17,16,5,6.29,rx,Yes
0,17,16,7,6.03,tx,Yes
0,18,16,4,6.35,rx,No
0,18,16,2,5.72,tx,No
0,19,16,1,6.04,rx,Yes
0,19,16,3,6.02,tx,No
0,20,16,7,6.3,rx,Yes
0,20,16,4,6.03,tx,No
0,21,16,3,6.14,rx,No
0,21,16,0,5.8,tx,Yes
0,22,16,6,6.27,rx,Yes
0,22,16,5,5.98,tx,No
0,23,16,2,6.54,rx,Yes
0,23,16,1,6.17,tx,Yes
0,15,17,1,7.13,tx,Yes
0,8,17,6,7.14,rx,Yes
0,8,17,3,6.48,tx,Yes
0,9,17,1,6.9,rx,No
0,9,17,0,6.09,tx,No
0,10,17,2,7.1,rx,Yes
0,10,17,7,6.5,tx,No
0,11,17,4,6.91,rx,No
0,11,17,6,6.33,tx,Yes
0,12,17,5,7.01,rx,Yes
0,12,17,4,6.4,tx,No
0,13,17,7,6.81,rx,No
0,13,17,2,6.53,tx,No
0,14,17,0,6.93,rx,Yes
0,14,17,5,6.94,tx,No
0,15,17,3,6.53,rx,No
0,0,18,4,7.48,rx,Yes
0,1,18,5,7.37,rx,No
0,1,18,1,7.1,tx,No
0,2,18,7,7.24,rx,No
0,2,18,2,6.57,tx,Yes
0,3,18,0,7.42,rx,No
0,3,18,3,7.06,tx,Yes
0,4,18,3,7.22,rx,Yes
0,4,18,4,6.93,tx,Yes
0,5,18,6,7.29,rx,No
0,5,18,0,6.91,tx,No
0,6,18,1,6.9,rx,No
0,6,18,6,7.06,tx,Yes
0,7,18,2,7.43,rx,Yes
0,7,18,7,7.2,tx,No
0,0,18,5,6.78,tx,Yes
1,0,19,0,7.56,rx,Yes
1,0,19,1,7.31,tx,No
1,1,19,3,7.27,rx,No
1,1,19,5,7.26,tx,Yes
1,2,19,7,7.26,rx,No
1,2,19,2,6.83,tx,Yes
1,3,19,4,7.23,rx,No
1,3,19,7,7.17,tx,Yes
1,4,19,5,7.23,rx,Yes
1,4,19,4,7.17,tx,Yes
1,5,19,2,7.4,rx,Yes
1,5,19,6,7.24,tx,No
1,6,19,1,6.92,rx,No
1,6,19,0,7.17,tx,Yes
1,7,19,6,7.28,rx,Yes
1,7,19,3,7.52,tx,No
1,8,20,2,7.19,rx,Yes
1,8,20,7,6.71,tx,Yes
1,9,20,1,7.03,rx,No
1,9,20,6,6.47,tx,No
1,10,20,6,7.15,rx,No
1,10,20,3,6.85,tx,No
1,11,20,0,7.16,rx,No
1,11,20,0,6.74,tx,Yes
1,12,20,3,6.79,rx,Yes
1,12,20,4,6.74,tx,No
1,13,20,7,6.97,rx,No
1,13,20,2,6.77,tx,No
1,14,20,4,6.89,rx,Yes
1,14,20,1,7.17,tx,Yes
1,15,20,5,6.73,rx,No
1,15,20,5,6.91,tx,No
1,16,21,4,6.27,rx,Yes
1,16,21,0,6.12,tx,No
1,17,21,3,6.24,rx,Yes
1,17,21,3,6.35,tx,Yes
1,18,21,0,6.34,rx,No
1,18,21,2,5.95,tx,No
1,19,21,1,5.99,rx,Yes
1,19,21,7,6.17,tx,No
1,20,21,7,6.27,rx,Yes
1,20,21,4,6.23,tx,No
1,21,21,5,6.16,rx,No
1,21,21,6,6.11,tx,Yes
1,22,21,2,6.37,rx,Yes
1,22,21,1,6.27,tx,Yes
1,23,21,6,6.31,rx,No
1,23,21,5,6.28,tx,Yes
1,24,22,2,6.41,rx,Yes
1,24,22,2,5.87,tx,Yes
1,25,22,1,6.07,rx,No
1,25,22,5,6.13,tx,No
1,26,22,7,6.09,rx,No
1,26,22,4,5.92,tx,Yes
1,27,22,6,6.31,rx,Yes
1,27,22,1,6.22,tx,No
1,28,22,4,6.27,rx,No
1,28,22,7,6.12,tx,Yes
1,29,22,5,6.09,rx,No
1,29,22,6,5.9,tx,Yes
1,30,22,0,6.47,rx,No
1,30,22,3,6.11,tx,Yes
1,31,22,3,6.08,rx,Yes
1,31,22,0,5.88,tx,No
1,32,23,4,6.02,rx,Yes
1,32,23,4,5.95,tx,No
1,33,23,0,6.21,rx,No
1,33,23,0,5.84,tx,No
1,34,23,3,5.96,rx,Yes
1,34,23,3,6.07,tx,Yes
1,35,23,1,5.79,rx,Yes
1,35,23,7,5.92,tx,No
1,36,23,5,5.99,rx,No
1,36,23,6,5.85,tx,Yes
1,37,23,7,6.06,rx,Yes
1,37,23,2,5.69,tx,No
1,38,23,6,6.15,rx,No
1,38,23,5,6.02,tx,No
1,39,23,2,6.18,rx,Yes
1,39,23,1,6.21,tx,Yes
1,40,24,7,6.02,rx,No
1,40,24,2,5.74,tx,Yes
1,41,24,6,6.28,rx,No
1,41,24,1,6.11,tx,No
1,42,24,2,6.35,rx,Yes
1,42,24,4,5.8,tx,Yes
1,43,24,5,6.02,rx,No
1,43,24,5,5.89,tx,Yes
1,44,24,1,6.04,rx,No
1,44,24,7,5.99,tx,Yes
1,45,24,3,6.0,rx,Yes
1,45,24,0,5.74,tx,No
1,46,24,4,6.13,rx,No
1,46,24,6,5.76,tx,Yes
1,47,24,0,6.41,rx,No
1,47,24,3,6.09,tx,Yes
1,48,25,0,6.05,rx,No
1,48,25,0,5.69,tx,No
1,49,25,3,5.88,rx,Yes
1,49,25,6,5.68,tx,Yes
1,50,25,4,5.91,rx,Yes
1,50,25,7,5.76,tx,No
1,51,25,5,5.92,rx,No
1,51,25,3,5.9,tx,Yes
1,52,25,7,6.0,rx,Yes
1,52,25,4,5.82,tx,No
1,53,25,1,5.73,rx,Yes
1,53,25,2,5.52,tx,No
1,54,25,2,6.16,rx,No
1,54,25,1,5.95,tx,Yes
1,55,25,6,6.03,rx,No
1,55,25,5,5.89,tx,No
1,56,26,6,6.02,rx,No
1,56,26,2,5.73,tx,Yes
1,57,26,2,6.22,rx,Yes
1,57,26,5,5.98,tx,Yes
1,58,26,1,5.89,rx,No
1,58,26,1,5.96,tx,No
1,59,26,7,5.91,rx,No
1,59,26,4,5.66,tx,Yes
1,60,26,3,5.88,rx,Yes
1,60,26,0,5.6,tx,No
1,61,26,0,6.26,rx,No
1,61,26,6,5.63,tx,Yes
1,62,26,4,6.08,rx,Yes
1,62,26,7,5.89,tx,No
1,63,26,5,5.91,rx,No
1,63,26,3,6.05,tx,Yes
1,64,27,4,5.91,rx,Yes
1,64,27,0,5.68,tx,No
1,65,27,0,6.12,rx,Yes
1,65,27,3,5.88,tx,Yes
1,66,27,5,5.89,rx,No
1,66,27,2,5.52,tx,No
1,67,27,1,5.72,rx,Yes
1,67,27,7,5.75,tx,No
1,68,27,3,5.86,rx,Yes
1,68,27,4,5.8,tx,No
1,69,27,6,6.05,rx,No
1,69,27,6,5.67,tx,Yes
1,70,27,2,6.09,rx,Yes
1,70,27,1,5.96,tx,Yes
1,71,27,7,5.98,rx,Yes
1,71,27,5,5.97,tx,Yes
1,136,28,4,6.03,rx,Yes
1,136,28,7,5.95,tx,No
1,137,28,0,6.31,rx,Yes
1,137,28,0,5.67,tx,Yes
1,138,28,3,5.89,rx,No
1,138,28,6,5.69,tx,No
1,139,28,5,5.94,rx,Yes
1,139,28,3,5.89,tx,No
1,140,28,1,5.95,rx,Yes
1,140,28,2,5.72,tx,No
1,141,28,2,6.24,rx,No
1,141,28,1,6.02,tx,Yes
1,142,28,7,5.93,rx,Yes
1,142,28,4,5.73,tx,No
1,143,28,6,6.18,rx,Yes
1,143,28,5,5.97,tx,No
1,128,29,2,6.17,rx,No
1,128,29,4,5.82,tx,Yes
1,129,29,6,6.17,rx,Yes
1,129,29,1,6.07,tx,No
1,130,29,7,6.07,rx,No
1,130,29,5,5.91,tx,Yes
1,131,29,1,5.79,rx,No
1,131,29,2,5.55,tx,Yes
1,132,29,5,6.0,rx,Yes
1,132,29,6,5.73,tx,No
1,133,29,3,5.92,rx,No
1,133,29,7,5.78,tx,Yes
1,134,29,0,6.1,rx,Yes
1,134,29,3,5.96,tx,No
1,135,29,4,5.94,rx,No
1,135,29,0,5.71,tx,Yes
1,120,30,4,6.18,rx,No
1,120,30,3,6.08,tx,No
1,121,30,0,6.37,rx,Yes
1,121,30,0,5.7,tx,Yes
1,122,30,5,5.98,rx,Yes
1,122,30,6,5.75,tx,No
1,123,30,3,6.0,rx,No
1,123,30,7,5.92,tx,Yes
1,124,30,1,6.01,rx,Yes
1,124,30,2,5.76,tx,No
1,125,30,7,5.98,rx,Yes
1,125,30,4,5.79,tx,No
1,126,30,6,6.25,rx,Yes
1,126,30,5,5.9,tx,No
1,127,30,2,6.36,rx,No
1,127,30,1,6.08,tx,Yes
1,112,31,2,6.4,rx,No
1,112,31,5,6.1,tx,No
1,113,31,6,6.39,rx,Yes
1,113,31,6,5.81,tx,No
1,114,31,5,6.18,rx,Yes
1,114,31,2,5.67,tx,Yes
1,115,31,1,6.02,rx,No
1,115,31,1,6.07,tx,No
1,116,31,7,6.3,rx,No
1,116,31,4,5.94,tx,Yes
1,117,31,0,6.29,rx,Yes
1,117,31,3,6.01,tx,No
1,118,31,4,6.15,rx,No
1,118,31,7,5.88,tx,Yes
1,119,31,3,6.14,rx,No
1,119,31,0,5.82,tx,Yes
1,104,32,4,6.31,rx,Yes
1,104,32,7,6.22,tx,No
1,105,32,3,6.2,rx,No
1,105,32,3,6.32,tx,No
1,106,32,0,6.6,rx,Yes
1,106,32,0,6.02,tx,Yes
1,107,32,5,6.22,rx,Yes
1,107,32,6,5.95,tx,No
1,108,32,6,6.44,rx,No
1,108,32,5,6.27,tx,Yes
1,109,32,1,6.24,rx,Yes
1,109,32,4,5.98,tx,No
1,110,32,2,6.54,rx,No
1,110,32,1,6.35,tx,Yes
1,111,32,7,6.21,rx,Yes
1,111,32,2,5.98,tx,No
1,96,33,6,6.61,rx,Yes
1,96,33,4,6.19,tx,Yes
1,97,33,2,6.76,rx,Yes
1,97,33,6,6.01,tx,No
1,98,33,1,6.23,rx,No
1,98,33,1,6.34,tx,No
1,99,33,5,6.46,rx,Yes
1,99,33,5,6.33,tx,Yes
1,100,33,7,6.55,rx,No
1,100,33,0,6.01,tx,Yes
1,101,33,4,6.4,rx,No
1,101,33,2,5.87,tx,Yes
1,102,33,3,6.41,rx,No
1,102,33,7,6.09,tx,Yes
1,103,33,0,6.54,rx,Yes
1,103,33,3,6.22,tx,No
1,88,34,5,6.47,rx,Yes
1,88,34,7,6.5,tx,No
1,89,34,0,6.89,rx,Yes
1,89,34,0,6.21,tx,Yes
1,90,34,3,6.45,rx,No
1,90,34,6,6.24,tx,No
1,91,34,7,6.48,rx,Yes
1,91,34,3,6.44,tx,No
1,92,34,4,6.7,rx,Yes
1,92,34,2,6.26,tx,No
1,93,34,2,6.81,rx,No
1,93,34,1,6.58,tx,Yes
1,94,34,6,6.59,rx,Yes
1,94,34,4,6.28,tx,No
1,95,34,1,6.49,rx,Yes
1,95,34,5,6.53,tx,No
1,80,35,6,7.48,rx,Yes
1,80,35,3,7.03,tx,Yes
1,81,35,7,7.34,rx,No
1,81,35,7,6.82,tx,No
1,82,35,2,7.45,rx,No
1,82,35,0,6.84,tx,No
1,83,35,3,7.07,rx,No
1,83,35,6,6.88,tx,Yes
1,84,35,5,7.25,rx,Yes
1,84,35,2,6.65,tx,No
1,85,35,1,6.99,rx,No
1,85,35,4,7.02,tx,No
1,86,35,0,7.25,rx,Yes
1,86,35,5,7.17,tx,No
1,87,35,4,7.03,rx,No
1,87,35,1,7.13,tx,Yes
1,72,36,4,7.7,rx,Yes
1,72,36,5,7.43,tx,Yes
1,73,36,0,7.91,rx,No
1,73,36,1,7.45,tx,No
1,74,36,1,7.46,rx,No
1,74,36,4,7.08,tx,Yes
1,75,36,5,7.43,rx,No
1,75,36,6,7.13,tx,Yes
1,76,36,3,7.45,rx,Yes
1,76,36,2,7.24,tx,Yes
1,77,36,6,7.62,rx,No
1,77,36,0,7.15,tx,No
1,78,36,7,7.34,rx,No
1,78,36,3,7.63,tx,Yes
1,79,36,2,7.72,rx,Yes
1,79,36,7,7.41,tx,No
